reservation_id,full_name,email,domain_email,reservation_date,payment_date,start_date,end_date,total_price,currency,provider,payment_status
240,Cahyono Kusumo,cahyonokusumo@hotmail.com,hotmail.com,2021-10-11 01:40:06.327,2021-10-25 19:58:26.962535,2021-11-07 07:41:07.130,2021-11-17 16:36:20.409,7000000.0,IDR,BSI,Success
241,Jono Maryadi,jonomaryadi@hotmail.com,hotmail.com,2016-01-19 10:19:12.907,2016-01-21 03:20:08.047553,2016-01-26 08:08:00.170,2016-02-08 21:50:36.990,7000000.0,IDR,BNI,Success
244,Puti Kusmawati,putikusmawati@yahoo.com,yahoo.com,2022-10-21 14:08:52.314,Tidak Ada Data,2022-11-09 14:17:35.337,2022-11-12 16:13:08.777,1000000.0,IDR,BNI,Waiting
245,Gada Simanjuntak,gadasimanjuntak@yahoo.com,yahoo.com,2020-05-07 00:09:00.504,2020-05-09 11:38:24.149725,2020-05-14 18:51:47.589,2020-05-25 13:54:08.504,3000000.0,IDR,BSI,Success
246,Marwata Mangunsong,marwatamangunsong@hotmail.com,hotmail.com,2021-05-08 14:57:40.773,Tidak Ada Data,2021-06-04 23:19:11.587,2021-06-08 00:11:25.946,13000000.0,IDR,Mandiri,Failed
247,Putri Sirait,putrisirait@yahoo.com,yahoo.com,2022-05-29 06:53:15.053,2022-06-04 02:24:07.855151,2022-06-22 19:43:31.582,2022-07-02 12:57:51.068,5000000.0,IDR,BCA,Success
248,Shakila Sitorus,shakilasitorus@yahoo.com,yahoo.com,2021-01-26 21:17:58.425,2021-01-27 16:35:05.086844,2021-01-28 01:37:56.048,2021-02-06 15:41:39.335,15000000.0,IDR,BNI,Success
285,Hamzah Melani,hamzahmelani@hotmail.com,hotmail.com,2020-08-25 10:01:33.019,2020-08-26 05:45:25.304386,2020-08-26 15:39:02.606,2020-08-30 06:18:42.723,15000000.0,IDR,BNI,Success
250,Daru Latupono,darulatupono@hotmail.com,hotmail.com,2015-04-03 07:34:48.228,2015-04-20 03:28:46.821408,2015-04-25 09:52:54.235,2015-05-07 16:23:54.526,7000000.0,IDR,BNI,Success
251,Gantar Marbun,gantarmarbun@gmail.com,gmail.com,2018-04-28 11:42:43.638,2018-04-30 22:13:32.320328,2018-05-25 16:01:01.008,2018-06-05 00:35:08.424,7000000.0,IDR,BNI,Success
252,Citra Halim,citrahalim@gmail.com,gmail.com,2020-12-10 14:37:47.709,Tidak Ada Data,2020-12-25 21:45:59.397,2020-12-30 06:17:22.207,15000000.0,IDR,Ovo,Failed
253,Ismail Rajata,ismailrajata@yahoo.com,yahoo.com,2017-01-10 16:01:27.397,2017-02-09 13:31:25.833385,2017-02-09 21:36:22.867,2017-02-15 06:13:35.094,1000000.0,IDR,BSI,Success
254,Omar Winarno,omarwinarno@gmail.com,gmail.com,2023-11-14 10:44:03.338,2023-11-17 07:20:53.477432,2023-11-20 20:14:58.918,2023-11-27 00:34:16.951,11000000.0,IDR,BNI,Success
277,Maryanto Padmasari,maryantopadmasari@gmail.com,gmail.com,2018-08-18 22:15:59.023,Tidak Ada Data,2018-08-24 16:37:38.919,2018-08-25 13:23:44.049,7000000.0,IDR,Mandiri,Failed
255,Rangga Rahimah,ranggarahimah@yahoo.com,yahoo.com,2018-09-02 14:12:36.801,Tidak Ada Data,2018-09-22 04:47:15.281,2018-10-01 23:26:43.683,3000000.0,IDR,BNI,Waiting
256,Julia Iswahyudi,juliaiswahyudi@yahoo.com,yahoo.com,2018-04-09 01:03:54.284,2018-04-09 05:03:50.140524,2018-04-27 13:01:02.680,2018-05-08 23:44:07.692,9000000.0,IDR,BSI,Success
257,Mariadi Dongoran,mariadidongoran@gmail.com,gmail.com,2022-12-30 03:06:34.518,2023-01-23 13:50:21.538284,2023-01-26 09:20:53.971,2023-01-27 00:05:55.439,15000000.0,IDR,BSI,Success
258,Hasim Samosir,hasimsamosir@hotmail.com,hotmail.com,2023-11-14 16:40:02.361,2023-11-18 12:16:38.661004,2023-11-27 08:28:45.430,2023-12-05 09:23:44.057,3000000.0,IDR,Mandiri,Success
259,Jinawi Purnawati,jinawipurnawati@gmail.com,gmail.com,2017-12-26 21:39:28.405,2017-12-29 01:46:34.811833,2017-12-30 15:15:22.642,2018-01-12 01:55:07.138,3000000.0,IDR,Mandiri,Success
286,Rafi Sihotang,rafisihotang@yahoo.com,yahoo.com,2018-11-05 14:40:49.549,2018-11-09 09:38:33.444907,2018-11-10 10:20:06.570,2018-11-21 02:08:46.278,11000000.0,IDR,BNI,Success
287,Luhung Andriani,luhungandriani@hotmail.com,hotmail.com,2023-03-24 14:59:16.539,2023-03-24 21:44:18.613293,2023-04-04 07:38:34.227,2023-04-17 13:39:55.332,15000000.0,IDR,BRI,Success
260,Danu Mardhiyah,danumardhiyah@hotmail.com,hotmail.com,2019-12-13 00:00:10.569,2019-12-20 10:34:23.598246,2020-01-04 22:53:57.018,2020-01-05 07:27:02.526,7000000.0,IDR,BSI,Success
261,Ajeng Firmansyah,ajengfirmansyah@yahoo.com,yahoo.com,2020-07-19 23:58:00.022,2020-08-08 14:41:42.625870,2020-08-15 17:24:39.496,2020-08-29 09:23:59.315,11000000.0,IDR,BSI,Success
262,Mahfud Suartini,mahfudsuartini@gmail.com,gmail.com,2019-10-17 17:45:44.385,2019-11-02 23:24:51.489397,2019-11-06 04:14:32.038,2019-11-16 09:06:15.573,9000000.0,IDR,Mandiri,Success
263,Najib Napitupulu,najibnapitupulu@yahoo.com,yahoo.com,2021-11-15 08:38:50.474,Tidak Ada Data,2021-12-08 13:55:18.399,2021-12-11 14:34:06.424,3000000.0,IDR,BRI,Failed
264,Belinda Salahudin,belindasalahudin@hotmail.com,hotmail.com,2016-03-09 01:28:32.883,2016-03-19 02:13:46.045346,2016-03-30 18:34:36.535,2016-04-03 16:16:49.447,5000000.0,IDR,Dana,Success
278,Halim Nashiruddin,halimnashiruddin@gmail.com,gmail.com,2017-03-26 20:33:25.627,2017-03-28 22:55:07.672576,2017-03-29 08:27:33.783,2017-04-06 15:18:10.218,1000000.0,IDR,BRI,Success
265,Ilsa Hidayat,ilsahidayat@yahoo.com,yahoo.com,2017-12-12 11:53:32.819,Tidak Ada Data,2017-12-29 07:36:49.771,2018-01-11 02:34:38.692,15000000.0,IDR,BRI,Waiting
266,Tiara Latupono,tiaralatupono@hotmail.com,hotmail.com,2022-11-02 14:55:53.417,Tidak Ada Data,2022-11-29 12:57:13.076,2022-12-01 16:39:39.920,3000000.0,IDR,BRI,Failed
267,Rahayu Salahudin,rahayusalahudin@hotmail.com,hotmail.com,2023-09-26 01:02:09.377,2023-09-30 18:46:42.445302,2023-10-03 17:28:15.585,2023-10-04 10:09:38.902,5000000.0,IDR,BNI,Success
268,Nurul Palastri,nurulpalastri@yahoo.com,yahoo.com,2016-08-20 03:16:09.288,2016-08-21 20:01:50.637755,2016-08-23 10:51:40.359,2016-08-31 00:54:53.982,13000000.0,IDR,BRI,Success
269,Calista Latupono,calistalatupono@gmail.com,gmail.com,2021-03-25 21:16:15.184,2021-03-27 13:40:20.538756,2021-04-22 10:55:14.680,2021-05-05 05:55:27.864,15000000.0,IDR,Mandiri,Success
270,Galang Astuti,galangastuti@gmail.com,gmail.com,2022-01-14 06:31:11.800,2022-01-19 21:23:53.052090,2022-01-20 08:44:03.688,2022-01-31 05:52:45.099,1000000.0,IDR,Ovo,Success
271,Ika Samosir,ikasamosir@yahoo.com,yahoo.com,2019-12-21 12:56:46.126,2020-01-14 00:33:00.323450,2020-01-17 13:46:15.259,2020-01-25 12:39:43.526,15000000.0,IDR,Permata,Success
272,Gaiman Mangunsong,gaimanmangunsong@gmail.com,gmail.com,2016-08-29 11:13:49.459,2016-08-30 00:48:26.597469,2016-08-30 02:58:17.357,2016-09-03 08:36:36.011,1000000.0,IDR,Ovo,Success
393,Prima Hassanah,primahassanah@gmail.com,gmail.com,2016-11-21 21:11:49.405,2016-11-22 20:59:14.248305,2016-11-24 00:23:56.900,2016-12-03 05:02:53.844,13000000.0,IDR,BCA,Success
273,Lega Januar,legajanuar@yahoo.com,yahoo.com,2015-04-10 19:51:18.168,2015-04-16 14:35:04.677999,2015-04-18 00:30:18.634,2015-05-02 06:39:32.343,15000000.0,IDR,BNI,Success
274,Oni Sitorus,onisitorus@yahoo.com,yahoo.com,2020-04-15 13:47:51.597,2020-04-17 16:31:47.154361,2020-04-20 09:12:39.386,2020-04-24 10:09:32.327,1000000.0,IDR,BCA,Success
275,Gabriella Iswahyudi,gabriellaiswahyudi@gmail.com,gmail.com,2017-03-23 12:04:53.750,2017-03-25 07:18:38.900871,2017-03-30 02:22:41.238,2017-04-09 05:51:36.098,15000000.0,IDR,Permata,Success
279,Perkasa Hariyah,perkasahariyah@gmail.com,gmail.com,2015-04-03 17:13:51.782,2015-04-04 09:46:54.309551,2015-04-15 04:43:14.784,2015-04-24 02:08:40.643,7000000.0,IDR,BSI,Success
280,Digdaya Salahudin,digdayasalahudin@gmail.com,gmail.com,2016-09-29 21:49:44.258,Tidak Ada Data,2016-10-09 18:40:04.996,2016-10-19 06:45:23.596,5000000.0,IDR,BSI,Waiting
281,Dono Budiman,donobudiman@gmail.com,gmail.com,2017-02-18 12:19:37.430,Tidak Ada Data,2017-03-04 13:56:06.025,2017-03-10 00:04:51.833,13000000.0,IDR,BNI,Failed
282,Rahayu Salahudin,rahayusalahudin@hotmail.com,hotmail.com,2016-08-26 04:35:19.797,2016-08-31 09:49:51.452644,2016-09-17 20:46:22.007,2016-09-28 04:42:42.468,1000000.0,IDR,BNI,Success
283,Agnes Mandala,agnesmandala@yahoo.com,yahoo.com,2020-08-05 04:59:11.309,2020-08-24 04:30:29.140037,2020-08-31 06:23:01.469,2020-09-05 08:38:30.251,3000000.0,IDR,Ovo,Success
284,Ratna Pradipta,ratnapradipta@yahoo.com,yahoo.com,2022-04-21 22:44:53.862,2022-04-27 10:40:32.211323,2022-05-05 04:51:49.785,2022-05-12 17:41:12.113,11000000.0,IDR,Dana,Success
334,Jelita Uyainah,jelitauyainah@yahoo.com,yahoo.com,2016-11-12 08:36:52.357,2016-12-01 12:55:25.586344,2016-12-03 08:11:41.129,2016-12-05 23:04:28.708,3000000.0,IDR,BRI,Success
289,Ida Tarihoran,idatarihoran@hotmail.com,hotmail.com,2018-05-28 16:36:56.909,2018-05-29 01:51:14.073540,2018-06-15 01:44:37.848,2018-06-20 20:22:58.987,3000000.0,IDR,BRI,Success
290,Bakiadi Prastuti,bakiadiprastuti@gmail.com,gmail.com,2017-05-08 05:24:34.735,2017-05-15 20:56:47.254271,2017-05-27 10:44:48.791,2017-06-01 11:45:41.512,5000000.0,IDR,Mandiri,Success
291,Utama Rahimah,utamarahimah@gmail.com,gmail.com,2018-11-12 23:15:52.542,2018-11-13 09:21:15.423516,2018-11-13 13:27:53.411,2018-11-23 12:26:13.965,15000000.0,IDR,BCA,Success
292,Warsita Susanti,warsitasusanti@hotmail.com,hotmail.com,2017-05-02 03:26:50.225,2017-05-03 02:05:12.743555,2017-05-15 12:41:43.746,2017-05-24 23:38:38.165,7000000.0,IDR,Ovo,Success
322,Kasiran Pranowo,kasiranpranowo@hotmail.com,hotmail.com,2020-05-31 01:48:18.964,2020-06-16 00:33:16.268677,2020-06-27 06:31:51.097,2020-07-08 03:27:40.849,13000000.0,IDR,BCA,Success
323,Heru Saragih,herusaragih@yahoo.com,yahoo.com,2019-02-09 05:16:44.419,2019-02-24 22:27:24.242775,2019-03-01 05:32:22.033,2019-03-03 13:58:37.198,11000000.0,IDR,BRI,Success
293,Gamanto Siregar,gamantosiregar@gmail.com,gmail.com,2021-10-18 02:27:21.056,2021-10-27 00:14:21.772166,2021-10-27 02:55:54.653,2021-11-08 08:22:29.619,11000000.0,IDR,Mandiri,Success
294,Naradi Siregar,naradisiregar@yahoo.com,yahoo.com,2022-11-16 10:39:42.945,2022-11-19 20:21:49.492666,2022-11-22 07:54:16.495,2022-12-06 22:09:01.958,9000000.0,IDR,Permata,Success
295,Prasetya Hasanah,prasetyahasanah@yahoo.com,yahoo.com,2022-04-06 00:28:31.700,2022-04-10 00:41:33.419674,2022-04-10 09:38:46.309,2022-04-14 17:17:04.194,15000000.0,IDR,BNI,Success
296,Zelaya Narpati,zelayanarpati@gmail.com,gmail.com,2022-04-26 22:46:29.411,Tidak Ada Data,2022-05-12 18:50:23.373,2022-05-18 11:11:12.363,3000000.0,IDR,BRI,Failed
297,Kezia Firmansyah,keziafirmansyah@gmail.com,gmail.com,2015-04-27 05:49:20.879,2015-04-30 16:32:04.208281,2015-05-03 23:51:39.516,2015-05-12 20:16:33.885,15000000.0,IDR,BNI,Success
335,Asmadi Nugroho,asmadinugroho@gmail.com,gmail.com,2019-06-07 18:51:04.020,2019-06-25 03:20:35.476888,2019-07-05 18:25:11.855,2019-07-16 22:47:11.897,11000000.0,IDR,Mandiri,Success
298,Ida Pratama,idapratama@gmail.com,gmail.com,2018-01-12 05:34:15.797,2018-01-12 08:53:36.379080,2018-01-18 16:01:12.467,2018-01-26 10:11:34.991,3000000.0,IDR,Dana,Success
299,Warta Novitasari,wartanovitasari@gmail.com,gmail.com,2017-12-01 02:42:21.034,2017-12-02 18:34:00.559462,2017-12-14 04:04:42.682,2017-12-16 08:09:19.646,3000000.0,IDR,Dana,Success
300,Danuja Hartati,danujahartati@hotmail.com,hotmail.com,2022-04-29 16:22:19.485,2022-05-13 19:02:30.335670,2022-05-24 05:55:48.653,2022-05-31 15:13:33.761,1000000.0,IDR,BRI,Success
351,Murti Narpati,murtinarpati@hotmail.com,hotmail.com,2023-02-03 14:30:51.267,2023-02-04 00:35:40.930679,2023-02-04 22:02:48.346,2023-02-16 19:13:01.636,11000000.0,IDR,Dana,Success
301,Luwes Hartati,luweshartati@hotmail.com,hotmail.com,2023-04-08 11:13:30.319,2023-04-09 17:53:24.568597,2023-04-13 05:43:18.766,2023-04-18 02:42:02.161,13000000.0,IDR,Mandiri,Success
302,Cengkir Puspita,cengkirpuspita@yahoo.com,yahoo.com,2020-09-06 05:58:26.649,Tidak Ada Data,2020-09-19 11:00:19.871,2020-10-01 04:15:58.750,9000000.0,IDR,Ovo,Failed
303,Tedi Purnawati,tedipurnawati@yahoo.com,yahoo.com,2015-12-19 16:03:52.114,2015-12-23 05:41:20.751409,2016-01-16 23:29:16.220,2016-01-24 17:43:51.442,15000000.0,IDR,Mandiri,Success
304,Farah Nasyiah,farahnasyiah@hotmail.com,hotmail.com,2022-03-04 15:32:22.356,2022-03-06 20:33:50.647048,2022-03-23 15:52:44.166,2022-04-05 13:38:11.381,11000000.0,IDR,BRI,Success
305,Yance Dongoran,yancedongoran@gmail.com,gmail.com,2022-07-16 10:59:11.777,2022-07-21 11:05:28.154399,2022-07-23 18:35:27.425,2022-07-31 08:00:48.185,7000000.0,IDR,Mandiri,Success
306,Dono Budiman,donobudiman@gmail.com,gmail.com,2015-12-19 05:46:39.282,2015-12-21 05:17:57.482392,2016-01-10 03:08:01.948,2016-01-12 05:03:22.201,15000000.0,IDR,Permata,Success
307,Gangsa Suryatmi,gangsasuryatmi@hotmail.com,hotmail.com,2023-12-15 09:15:04.802,2023-12-16 04:29:30.000422,2023-12-26 00:14:26.880,2024-01-04 17:40:05.060,9000000.0,IDR,Dana,Success
308,Jane Latupono,janelatupono@hotmail.com,hotmail.com,2015-12-20 04:19:13.335,2016-01-12 11:08:01.122478,2016-01-16 13:00:30.668,2016-01-20 18:26:33.829,3000000.0,IDR,Mandiri,Success
309,Murti Marpaung,murtimarpaung@gmail.com,gmail.com,2016-07-27 21:52:15.349,Tidak Ada Data,2016-07-31 02:22:03.685,2016-08-06 14:29:55.950,1000000.0,IDR,BSI,Waiting
310,Salimah Sihombing,salimahsihombing@hotmail.com,hotmail.com,2018-11-14 11:49:49.081,2018-11-22 23:47:17.844200,2018-12-14 20:11:09.019,2018-12-15 23:05:04.932,5000000.0,IDR,BCA,Success
311,Mila Purwanti,milapurwanti@gmail.com,gmail.com,2023-09-21 00:26:21.077,Tidak Ada Data,2023-10-15 03:58:00.626,2023-10-25 08:06:55.399,7000000.0,IDR,Permata,Waiting
377,Asman Wahyudin,asmanwahyudin@yahoo.com,yahoo.com,2018-01-13 22:51:13.630,2018-01-15 01:37:36.460337,2018-01-15 05:10:29.307,2018-01-22 01:33:14.667,7000000.0,IDR,BSI,Success
312,Hasan Yuniar,hasanyuniar@yahoo.com,yahoo.com,2021-02-09 08:04:53.151,2021-03-06 09:22:10.854069,2021-03-09 17:42:03.326,2021-03-15 03:30:29.112,11000000.0,IDR,BRI,Success
313,Daru Mansur,darumansur@hotmail.com,hotmail.com,2016-01-02 04:17:04.163,2016-01-09 17:56:23.614673,2016-01-28 00:20:28.287,2016-02-04 13:36:21.382,5000000.0,IDR,BRI,Success
314,Purwadi Mulyani,purwadimulyani@yahoo.com,yahoo.com,2017-03-06 18:00:38.853,2017-03-08 07:19:37.389295,2017-03-11 00:16:26.142,2017-03-22 04:12:34.745,1000000.0,IDR,BRI,Success
315,Rosman Nababan,rosmannababan@gmail.com,gmail.com,2018-02-23 18:00:31.444,2018-03-10 21:32:25.730753,2018-03-14 08:40:34.737,2018-03-21 14:46:51.157,11000000.0,IDR,Mandiri,Success
316,Jarwadi Tarihoran,jarwaditarihoran@hotmail.com,hotmail.com,2015-02-24 06:45:40.499,Tidak Ada Data,2015-03-13 23:30:58.195,2015-03-20 00:25:27.501,11000000.0,IDR,BNI,Waiting
317,Tedi Purnawati,tedipurnawati@yahoo.com,yahoo.com,2022-08-02 14:35:13.343,2022-08-08 22:07:45.273013,2022-08-28 20:19:16.004,2022-09-06 18:16:58.888,11000000.0,IDR,Dana,Success
318,Fitria Gunarto,fitriagunarto@gmail.com,gmail.com,2022-03-04 10:33:54.399,2022-03-16 14:40:51.314982,2022-03-25 20:37:05.067,2022-03-26 14:41:07.968,11000000.0,IDR,Mandiri,Success
319,Luwes Puspita,luwespuspita@yahoo.com,yahoo.com,2018-05-03 08:38:52.684,2018-05-03 16:12:32.329314,2018-05-04 05:38:57.444,2018-05-09 17:30:55.056,15000000.0,IDR,BRI,Success
320,Malik Simbolon,maliksimbolon@yahoo.com,yahoo.com,2021-03-08 22:01:50.181,2021-03-10 15:40:59.941508,2021-03-19 03:09:13.435,2021-03-23 00:47:44.768,3000000.0,IDR,BCA,Success
321,Gamanto Siregar,gamantosiregar@gmail.com,gmail.com,2019-10-25 11:46:22.874,Tidak Ada Data,2019-11-23 18:32:10.591,2019-11-24 00:03:20.910,9000000.0,IDR,Permata,Waiting
324,Eluh Kurniawan,eluhkurniawan@yahoo.com,yahoo.com,2020-11-30 12:37:28.468,2020-12-01 11:26:37.494679,2020-12-03 02:39:35.047,2020-12-17 07:08:45.609,1000000.0,IDR,BSI,Success
325,Gasti Iswahyudi,gastiiswahyudi@gmail.com,gmail.com,2017-10-08 20:18:19.555,Tidak Ada Data,2017-10-13 20:59:49.441,2017-10-23 08:41:27.254,11000000.0,IDR,Dana,Failed
326,Zelaya Narpati,zelayanarpati@gmail.com,gmail.com,2023-07-08 13:05:09.095,Tidak Ada Data,2023-08-02 23:35:39.946,2023-08-03 22:49:31.132,9000000.0,IDR,BNI,Failed
327,Galih Anggraini,galihanggraini@yahoo.com,yahoo.com,2018-12-02 09:17:20.573,2018-12-08 22:22:37.332463,2018-12-22 14:26:32.200,2018-12-23 05:56:50.324,1000000.0,IDR,Mandiri,Success
328,Vanesa Sitorus,vanesasitorus@hotmail.com,hotmail.com,2020-03-20 01:41:40.852,2020-03-27 15:04:04.081583,2020-04-03 23:54:15.415,2020-04-05 04:12:20.837,9000000.0,IDR,BSI,Success
329,Mursita Prastuti,mursitaprastuti@yahoo.com,yahoo.com,2019-05-06 17:57:16.572,Tidak Ada Data,2019-05-27 05:16:54.784,2019-06-05 02:12:38.584,3000000.0,IDR,Dana,Failed
330,Hilda Suwarno,hildasuwarno@gmail.com,gmail.com,2021-04-15 17:10:14.649,2021-05-03 13:57:16.799417,2021-05-05 15:44:27.642,2021-05-08 01:45:34.482,15000000.0,IDR,Mandiri,Success
331,Carub Wijayanti,carubwijayanti@hotmail.com,hotmail.com,2023-01-22 21:08:03.704,2023-02-11 07:57:46.426723,2023-02-21 05:24:46.432,2023-03-05 08:53:10.746,15000000.0,IDR,Ovo,Success
332,Rosman Nababan,rosmannababan@gmail.com,gmail.com,2018-05-10 13:33:49.714,2018-05-14 23:26:29.780702,2018-05-20 19:10:50.746,2018-05-23 08:16:47.687,3000000.0,IDR,BRI,Success
333,Jarwi Hutasoit,jarwihutasoit@yahoo.com,yahoo.com,2017-11-20 09:53:34.417,2017-12-01 16:02:49.947459,2017-12-13 14:49:35.759,2017-12-26 11:45:11.171,9000000.0,IDR,Dana,Success
338,Ikhsan Fujiati,ikhsanfujiati@yahoo.com,yahoo.com,2018-04-07 09:57:45.195,2018-04-07 15:28:35.192269,2018-04-10 23:21:23.149,2018-04-20 19:20:14.009,13000000.0,IDR,Permata,Success
339,Devi Kusmawati,devikusmawati@hotmail.com,hotmail.com,2023-02-04 14:50:22.895,Tidak Ada Data,2023-02-11 19:21:27.303,2023-02-21 13:45:58.629,3000000.0,IDR,Permata,Failed
340,Kadir Sihombing,kadirsihombing@hotmail.com,hotmail.com,2016-06-27 07:44:39.816,Tidak Ada Data,2016-07-17 03:50:33.098,2016-07-22 06:54:05.744,3000000.0,IDR,BNI,Failed
341,Warsita Yulianti,warsitayulianti@gmail.com,gmail.com,2021-12-18 18:24:25.338,2021-12-19 01:12:27.407285,2021-12-21 07:18:17.496,2021-12-22 05:48:20.745,11000000.0,IDR,Mandiri,Success
342,Budi Ramadan,budiramadan@yahoo.com,yahoo.com,2021-03-01 09:26:20.235,2021-03-06 01:49:22.066229,2021-03-20 04:19:55.538,2021-04-01 02:27:42.938,11000000.0,IDR,Mandiri,Success
343,Irwan Hariyah,irwanhariyah@yahoo.com,yahoo.com,2022-10-10 11:43:49.715,2022-10-26 11:56:14.214036,2022-10-28 23:17:05.220,2022-11-11 23:04:35.184,15000000.0,IDR,Dana,Success
344,Ibrahim Nainggolan,ibrahimnainggolan@hotmail.com,hotmail.com,2022-08-18 11:45:56.722,2022-08-18 13:55:42.364438,2022-08-26 23:21:03.369,2022-09-03 06:29:00.182,5000000.0,IDR,Mandiri,Success
345,Emong Nainggolan,emongnainggolan@yahoo.com,yahoo.com,2015-07-01 11:39:15.385,Tidak Ada Data,2015-07-23 23:02:23.078,2015-08-01 19:52:59.025,3000000.0,IDR,Mandiri,Waiting
346,Cici Farida,cicifarida@gmail.com,gmail.com,2019-11-09 03:52:06.194,2019-11-28 21:23:50.921446,2019-11-30 14:39:17.625,2019-12-13 12:39:44.239,11000000.0,IDR,BNI,Success
347,Gabriella Iswahyudi,gabriellaiswahyudi@gmail.com,gmail.com,2017-06-17 11:39:31.027,2017-06-20 12:23:30.512528,2017-06-22 01:55:36.583,2017-07-05 10:16:26.203,5000000.0,IDR,Permata,Success
348,Hartaka Nasyiah,hartakanasyiah@gmail.com,gmail.com,2021-01-22 10:29:08.950,2021-01-26 23:15:09.859367,2021-01-29 19:08:28.873,2021-02-05 15:07:58.980,3000000.0,IDR,BSI,Success
349,Vega Wijaya,vegawijaya@gmail.com,gmail.com,2018-09-03 18:07:32.946,2018-09-06 21:58:06.700745,2018-09-06 23:21:55.677,2018-09-12 18:16:30.137,15000000.0,IDR,Mandiri,Success
350,Oni Mandala,onimandala@gmail.com,gmail.com,2017-05-28 19:21:10.915,2017-06-10 09:07:01.365411,2017-06-14 00:26:18.932,2017-06-18 03:54:42.063,9000000.0,IDR,BNI,Success
352,Jamil Mustofa,jamilmustofa@hotmail.com,hotmail.com,2017-08-25 13:24:30.355,Tidak Ada Data,2017-08-29 22:00:17.489,2017-09-09 13:36:21.294,1000000.0,IDR,Mandiri,Failed
353,Garang Purnawati,garangpurnawati@hotmail.com,hotmail.com,2018-06-24 23:41:21.222,2018-07-21 21:13:47.652093,2018-07-22 12:47:27.626,2018-07-29 17:41:56.475,5000000.0,IDR,BCA,Success
354,Kenes Pangestu,kenespangestu@hotmail.com,hotmail.com,2016-05-11 09:23:48.386,2016-05-13 04:38:52.888296,2016-05-21 11:12:12.024,2016-05-31 23:06:25.970,11000000.0,IDR,Permata,Success
355,Galih Anggraini,galihanggraini@yahoo.com,yahoo.com,2020-06-08 05:06:04.805,2020-06-14 02:18:01.141927,2020-06-15 12:09:07.544,2020-06-23 09:14:20.369,5000000.0,IDR,BNI,Success
356,Rosman Hastuti,rosmanhastuti@yahoo.com,yahoo.com,2018-05-21 08:35:03.572,2018-06-15 05:30:56.491822,2018-06-18 12:38:18.793,2018-06-28 05:17:22.429,13000000.0,IDR,BSI,Success
357,Raden Tarihoran,radentarihoran@gmail.com,gmail.com,2015-12-18 13:41:29.420,2015-12-26 13:04:05.638380,2015-12-30 22:50:19.297,2016-01-08 22:01:48.485,1000000.0,IDR,Ovo,Success
358,Prayitna Usamah,prayitnausamah@gmail.com,gmail.com,2022-09-17 12:29:57.468,2022-10-01 20:08:14.928963,2022-10-13 00:41:26.293,2022-10-18 22:46:33.311,13000000.0,IDR,BCA,Success
359,Atmaja Purnawati,atmajapurnawati@yahoo.com,yahoo.com,2023-02-14 16:58:54.971,2023-02-14 17:14:28.157521,2023-02-23 14:51:11.195,2023-03-05 13:31:09.019,7000000.0,IDR,BNI,Success
360,Galih Waluyo,galihwaluyo@yahoo.com,yahoo.com,2017-10-28 10:27:34.571,Tidak Ada Data,2017-11-10 01:27:48.900,2017-11-13 08:19:33.692,13000000.0,IDR,BCA,Waiting
361,Gada Simanjuntak,gadasimanjuntak@yahoo.com,yahoo.com,2017-08-04 07:22:22.039,2017-08-04 07:33:26.174709,2017-08-06 22:37:31.529,2017-08-10 23:26:43.177,1000000.0,IDR,BRI,Success
378,Jaga Hutasoit,jagahutasoit@gmail.com,gmail.com,2015-12-07 04:13:14.791,2015-12-12 11:38:08.178944,2016-01-01 07:44:17.242,2016-01-04 13:21:52.429,7000000.0,IDR,BRI,Success
362,Salimah Sihombing,salimahsihombing@hotmail.com,hotmail.com,2018-02-04 18:00:08.608,2018-02-09 14:12:08.958242,2018-02-12 12:42:59.522,2018-02-26 11:40:59.252,1000000.0,IDR,Permata,Success
363,Muhammad Tamba,muhammadtamba@gmail.com,gmail.com,2022-10-12 20:31:23.831,2022-11-01 20:25:24.378679,2022-11-02 09:43:01.178,2022-11-10 20:58:01.756,5000000.0,IDR,Dana,Success
364,Gada Simanjuntak,gadasimanjuntak@yahoo.com,yahoo.com,2015-04-14 08:31:46.402,2015-04-28 21:38:23.612644,2015-04-29 07:52:00.022,2015-05-12 15:58:48.435,1000000.0,IDR,Permata,Success
365,Jane Padmasari,janepadmasari@gmail.com,gmail.com,2022-10-24 19:55:08.298,2022-10-26 20:48:51.086795,2022-11-15 15:58:41.779,2022-11-16 18:55:54.464,1000000.0,IDR,Dana,Success
366,Virman Jailani,virmanjailani@gmail.com,gmail.com,2021-09-12 12:17:38.498,2021-09-19 08:24:19.630711,2021-09-19 20:59:47.731,2021-09-20 21:12:30.464,7000000.0,IDR,Permata,Success
367,Soleh Suwarno,solehsuwarno@hotmail.com,hotmail.com,2023-02-25 01:55:59.491,2023-02-27 21:18:20.276534,2023-03-05 01:47:35.819,2023-03-17 03:40:23.842,1000000.0,IDR,Dana,Success
368,Heru Saragih,herusaragih@yahoo.com,yahoo.com,2018-04-17 00:05:17.800,Tidak Ada Data,2018-04-26 12:57:12.853,2018-05-05 16:34:25.014,3000000.0,IDR,Mandiri,Waiting
369,Ayu Hariyah,ayuhariyah@hotmail.com,hotmail.com,2021-08-11 04:54:41.304,2021-08-21 04:40:48.302697,2021-08-25 03:27:43.406,2021-08-28 18:04:21.461,9000000.0,IDR,Ovo,Success
